Name Equat Polar BlueF GreenF RedF Size RadialVelocity
DG0754 120.8814 109.1295 7.054e-17 5.9e-17 2.541e-17 112.208 567.21
DG0755 120.4447 109.0146 5.507e-17 5.309e-17 2.223e-17 129.0582 567.66
DG0756 120.5712 109.2477 5.528e-17 4.798e-17 1.843e-17 106.9409 566.09
DG0757 120.4802 108.6682 6.009e-17 4.21e-17 1.953e-17 111.5293 569.01
DG0758 121.2591 109.0084 5.076e-17 4.943e-17 2.131e-17 125.0527 568.64
DG0759 120.779 108.5689 5.584e-17 4.672e-17 2.054e-17 124.7768 570.47
DG0760 120.556 109.2401 5.117e-17 4.468e-17 2.055e-17 107.6172 568.08
DG0776 45.0045 64.5687 1.656e-16 1.277e-16 5.544e-17 195.9321 282.45
DG0777 45.0073 64.4046 1.701e-16 1.549e-16 6.648e-17 214.1979 282.91
DG0804 59.8058 50.2009 6.694e-17 5.661e-17 2.693e-17 122.6915 544.93
DG0805 60.0438 50.1198 7.036e-17 5.119e-17 2.219e-17 110.1215 544.34
DG0812 132.0798 118.0382 5.603e-16 4.061e-16 1.783e-16 334.7583 197.4
DG0813 132.0736 118.0343 7.313e-16 5.707e-16 2.012e-16 355.7655 198.16
DG0825 130.2506 73.6627 2.257e-16 1.69e-16 5.487e-17 451.1198 489.85
DG0826 129.7053 72.8416 7.95e-17 6.819e-17 3.264e-17 145.8515 488.57
DG0827 130.9219 74.154 5.681e-17 4.163e-17 1.647e-17 153.5833 488.05
DG0828 129.039 73.8027 6.351e-17 5.812e-17 2.729e-17 126.2302 488.12
DG0829 129.6193 73.3919 8.778e-17 7.269e-17 3.273e-17 133.8215 492.01
DG0830 131.2284 73.9331 9.133e-17 6.815e-17 2.92e-17 151.3691 485.1
DG0831 130.1431 73.232 9.153e-17 7.53e-17 3.32e-17 164.5749 490.2
DG0832 129.8002 73.7499 5.578e-17 4.243e-17 1.944e-17 302.9389 492.2
DG0833 130.7029 73.9007 6.382e-17 5.297e-17 2.271e-17 247.8734 492.3
DG0834 130.2186 73.436 7.987e-17 6.105e-17 2.629e-17 121.7744 484.42
DG0835 130.5424 74.653 5.478e-17 4.743e-17 2.266e-17 131.0225 486.14
DG0836 130.7987 74.4689 7.701e-17 6.271e-17 2.571e-17 114.8572 491.02
DG0837 129.2848 73.6774 7.957e-17 6.292e-17 3.144e-17 120.0164 491.44
DG0838 130.7121 72.7044 1.223e-16 8.815e-17 3.824e-17 104.8227 488.49
DG0839 129.6844 73.2943 7.375e-17 6.745e-17 2.766e-17 130.4767 486.66
DG0840 129.4754 73.2727 8.066e-17 6.999e-17 2.706e-17 125.7549 487.68
DG0841 130.1081 73.2439 5.66e-17 4.627e-17 2.038e-17 158.177 486.25
DG0842 129.5273 73.1877 9.066e-17 7.621e-17 3.229e-17 138.4622 490.73
DG0843 131.1441 74.5108 7.631e-17 6.207e-17 2.874e-17 130.3797 489.94
DG0844 130.8546 73.8785 8.667e-17 7.532e-17 3.502e-17 147.8068 485.45
DG0845 129.9868 74.3257 5.929e-17 4.949e-17 1.994e-17 141.9229 487.98
DG0862 66.9336 96.0732 3.573e-16 2.493e-16 8.958e-17 666.7177 408.1
DG0863 67.2564 96.3318 1.317e-16 1.018e-16 4.28e-17 169.2442 407.77
DG0864 67.5307 95.9904 1.4e-16 1.244e-16 5.291e-17 184.983 407.08
DG0865 66.315 95.9741 1.379e-16 1.107e-16 5.195e-17 202.9083 410.25
DG0866 66.8565 96.0787 8.309e-17 7.846e-17 2.967e-17 179.8736 409.51
DG0867 66.0473 95.9819 1.434e-16 1e-16 5.05e-17 182.4491 405.74
DG0868 67.8542 95.787 1.736e-16 1.426e-16 5.339e-17 168.3048 407.16
DG0869 67.0035 95.4462 1.27e-16 1.018e-16 4.225e-17 156.09 409.85
DG0870 67.0255 96.4931 1.152e-16 1.042e-16 4.348e-17 160.5114 410.36
DG0871 67.2259 96.366 8.547e-17 6.738e-17 2.925e-17 363.7137 404.87
DG0872 66.0379 95.7135 1.866e-16 1.485e-16 5.691e-17 178.7929 408.38
DG0873 67.8763 95.9545 1.235e-16 9.687e-17 3.947e-17 161.605 405.49
DG0874 67.0421 95.9741 1.916e-16 1.475e-16 5.821e-17 157.1433 406.01
DG0875 59.3524 124.8758 5.731e-18 5.006e-18 2.519e-18 89.471 1560.33
DG0876 59.3797 124.8639 1.01e-17 8.426e-18 4.067e-18 38.6128 1559.07
DG0877 59.2917 124.859 9.778e-18 7.636e-18 3.281e-18 39.5194 1559.74
DG0878 59.3521 124.9032 9.429e-18 6.94e-18 3.332e-18 40.526 1561.19
DG0879 59.264 124.8708 8.219e-18 7.866e-18 3.351e-18 43.1118 1558.52
DG0880 59.2963 124.7578 8.488e-18 6.862e-18 3.518e-18 39.9919 1560.3
DG0881 59.2371 124.7973 8.341e-18 7.218e-18 3.125e-18 39.2912 1559.92
DG0882 59.4794 124.8533 8.873e-18 6.871e-18 3.724e-18 36.0858 1560.78
DG0883 59.4958 124.862 1.006e-17 8.714e-18 3.934e-18 37.2316 1559.23
DG0965 81.0734 49.344 2.523e-17 2.042e-17 7e-18 90.7931 1567.81
DG0966 80.9517 49.4201 1.04e-17 7.741e-18 3.857e-18 49.0291 1566.8
DG0967 80.8241 49.3493 9.982e-18 7.745e-18 3.835e-18 39.9442 1564.85
DG0968 81.2681 49.2551 9.269e-18 9.174e-18 4.191e-18 46.6855 1565.85
DG0969 81.2359 49.3717 9.894e-18 7.909e-18 3.821e-18 34.1517 1565.6
DG0970 80.9819 49.3793 5.627e-18 5.226e-18 2.446e-18 89.564 1564.51
DG0971 81.0816 49.2148 9.277e-18 7.653e-18 3.5e-18 40.788 1567.23
DG0972 81.1926 49.4302 1.022e-17 8.321e-18 4.174e-18 55.3348 1565.33
DG0973 80.9883 49.2341 9.166e-18 7.138e-18 3.646e-18 41.8157 1566.19
DG0974 81.2085 49.2927 8.563e-18 7.546e-18 3.428e-18 36.9634 1566.14
DG1006 63.8272 126.0602 9.447e-17 8.694e-17 3.803e-17 158.3736 410.96
DG1007 63.8705 126.0705 1.069e-16 8.516e-17 3.75e-17 168.5882 411.93
DG1085 132.7295 116.0197 5.417e-17 4.012e-17 1.851e-17 223.6191 530.65
DG1086 132.686 116.1496 7.387e-17 6.348e-17 2.634e-17 126.6035 531.29
DG1087 132.6608 115.7792 7.124e-17 6.684e-17 2.888e-17 115.4024 531.75
DG1088 132.7508 115.7326 7.452e-17 6.144e-17 2.536e-17 137.886 530.55
DG1089 132.501 116.1901 7.109e-17 5.413e-17 2.377e-17 134.2385 530.24
DG1090 132.4254 115.8165 1.092e-16 7.91e-17 3.142e-17 139.1458 530.72
DG1176 77.6257 126.2816 2.378e-17 2.016e-17 8.946e-18 69.5003 974.96
DG1177 77.7788 126.2756 2.157e-17 1.755e-17 8.538e-18 64.9183 975.28
DG1178 77.7228 126.1291 1.732e-17 1.307e-17 6.074e-18 70.0569 974.91
DG1202 53.2153 85.029 4.826e-17 4.032e-17 1.261e-17 167.6551 1090.67
DG1203 53.2549 84.794 1.863e-17 1.5e-17 6.249e-18 78.7218 1092.31
DG1204 53.3807 85.0316 1.667e-17 1.438e-17 6.681e-18 55.6916 1092.7
DG1205 53.1488 85.0444 1.716e-17 1.475e-17 6.594e-18 61.1313 1091.33
DG1206 53.2228 84.9394 1.786e-17 1.559e-17 6.607e-18 60.9524 1092.42
DG1207 53.1167 85.0288 1.681e-17 1.421e-17 5.944e-18 53.8621 1092.78
DG1208 53.2245 85.2924 2.576e-17 2.017e-17 7.921e-18 60.6594 1090.07
DG1209 53.1494 85.2689 1.874e-17 1.526e-17 6.313e-18 50.6764 1090.72
DG1210 53.1527 85.1808 1.699e-17 1.483e-17 6.272e-18 63.3695 1094.4
DG1211 53.0523 85.1286 1.764e-17 1.472e-17 6.32e-18 72.4463 1093.4
DG1212 53.3442 85.2269 1.878e-17 1.638e-17 7.675e-18 66.5482 1093.62
DG1278 123.3485 59.7331 2.26e-15 1.54e-15 4.819e-16 1008.9724 171.01
DG1279 122.4811 61.4733 8.212e-16 6.733e-16 2.784e-16 506.9467 171.28
DG1280 122.4038 60.0615 8.011e-16 6.285e-16 2.908e-16 554.6293 175.05
DG1281 124.1817 58.0279 8.276e-16 6.829e-16 2.841e-16 483.2359 175.25
DG1282 124.4029 60.4334 6.126e-16 5.037e-16 2.291e-16 722.7898 172.16
DG1283 124.5106 57.8189 8.939e-16 6.611e-16 3.106e-16 471.8784 169.93
DG1284 123.6625 61.778 7.313e-16 6.258e-16 2.699e-16 447.6864 170.01
DG1285 121.9328 61.2312 7.651e-16 6.513e-16 2.83e-16 464.2636 174.03
DG1286 124.7999 59.7508 1.096e-15 8.243e-16 3.124e-16 414.7928 174.51
DG1287 125.7956 59.9623 1.03e-15 7.634e-16 3.342e-16 416.4228 170.55
DG1288 126.6192 60.0985 7.136e-16 5.447e-16 2.866e-16 437.0484 170.9
DG1289 124.2375 59.741 7.473e-16 6.647e-16 2.771e-16 444.3198 174.57
DG1290 122.7642 61.3698 8.247e-16 6.438e-16 2.875e-16 437.6022 174.22
DG1291 120.5256 60.695 7.704e-16 6.45e-16 2.847e-16 452.0159 171.95
DG1362 56.7446 120.9929 2.62e-16 2.177e-16 7.169e-17 505.6428 463.06
DG1363 55.8449 121.2187 1.017e-16 7.683e-17 3.408e-17 133.1041 458.9
DG1364 56.9965 121.5004 9.484e-17 7.954e-17 3.45e-17 138.7165 459.12
DG1365 57.3938 121.4867 1.392e-16 1.066e-16 4.682e-17 166.6763 462.55
DG1366 57.2925 120.3788 1.033e-16 1.027e-16 3.981e-17 165.375 459.25
DG1367 57.0595 121.3765 1.178e-16 8.628e-17 3.621e-17 164.7483 458.12
DG1368 56.7507 121.2845 1.042e-16 7.64e-17 3.626e-17 124.214 460.08
DG1369 56.5474 120.0962 1.513e-16 1.145e-16 4.723e-17 176.022 459.26
DG1370 56.9123 121.4197 9.658e-17 7.784e-17 3.471e-17 151.1678 460.1
DG1371 57.021 120.325 1.058e-16 9.2e-17 3.37e-17 159.1679 461.26
DG1372 57.1661 121.3095 7.279e-17 5.765e-17 2.668e-17 172.802 459.99
DG1373 56.5563 121.1081 6.828e-17 6.144e-17 2.729e-17 202.2403 460.85
DG1374 57.0058 120.3729 1.119e-16 9.569e-17 4.046e-17 166.6272 458.94
DG1375 57.1663 120.1998 1.022e-16 7.96e-17 3.678e-17 154.7255 462.65
DG1376 133.3893 61.5094 7.992e-17 5.839e-17 2.105e-17 147.974 902.73
DG1377 132.6728 61.1844 2.744e-17 2.221e-17 1.018e-17 68.7446 906.86
DG1378 133.2084 61.1477 3.142e-17 2.565e-17 1.072e-17 94.4499 907.03
DG1379 132.6147 61.9831 2.804e-17 2.19e-17 9.069e-18 52.1313 903.29
DG1380 132.9638 62.0385 2.443e-17 2.189e-17 1.031e-17 71.6898 905.8
DG1381 133.5706 62.1373 2.884e-17 2.645e-17 1.051e-17 89.0277 903.42
DG1382 133.1613 61.8146 2.091e-17 1.843e-17 8.349e-18 143.0719 898.82
DG1383 133.0854 61.2821 2.122e-17 1.854e-17 7.714e-18 131.383 905.3
DG1384 133.8809 61.3211 2.623e-17 2.16e-17 1.052e-17 72.85 899.82
DG1385 133.0733 61.55 2.027e-17 1.653e-17 7.749e-18 224.8185 902.56
DG1386 133.9837 61.5137 3.876e-17 3.171e-17 1.373e-17 77.9794 901.02
DG1387 134.2239 61.3664 2.973e-17 2.414e-17 1.169e-17 76.3181 908.54
DG1388 132.6606 61.2373 2.805e-17 2.304e-17 9.77e-18 72.4853 901.55
DG1389 133.496 61.9131 3.013e-17 2.286e-17 1.137e-17 87.2969 901.47
DG1390 133.6767 61.1716 2.676e-17 2.472e-17 9.955e-18 75.7195 900.8
DG1391 133.702 60.6033 2.855e-17 2.364e-17 9.489e-18 68.3649 899.16
DG1392 133.7018 62.2492 1.704e-17 1.384e-17 7.322e-18 88.5681 907.19
DG1393 132.9726 61.8727 3.046e-17 2.413e-17 1.138e-17 85.862 906.06
DG1394 132.9243 61.8084 3.004e-17 2.197e-17 1.058e-17 78.3648 902.31
DG1395 133.316 61.8817 2.766e-17 2.295e-17 9.96e-18 74.4411 906.45
DG1396 133.9267 61.9775 2.708e-17 2.266e-17 1.075e-17 72.27 897.08
DG1397 133.7669 60.7361 2.888e-17 2.21e-17 9.966e-18 78.6323 908.62
DG1398 134.1958 61.8831 2.685e-17 2.012e-17 8.812e-18 59.1273 897.95
DG1399 133.0786 61.0652 2.947e-17 2.421e-17 1.015e-17 83.3282 907.61
DG1400 134.0217 61.7189 2.991e-17 2.211e-17 1.13e-17 81.836 905.22
DG1401 133.4842 62.2177 3.028e-17 2.697e-17 1.119e-17 77.0463 906.69
DG1402 132.9827 61.7533 3.009e-17 2.332e-17 9.288e-18 62.2318 906.42
DG1403 134.0479 62.0797 2.659e-17 2.294e-17 9.558e-18 72.0852 901.4
DG1404 134.15 61.6918 3.364e-17 2.53e-17 1.196e-17 88.5927 905.1
DG1405 133.2672 60.8927 2.675e-17 2.139e-17 9.237e-18 74.2499 904.66
DG1406 133.0729 60.9818 3.186e-17 2.287e-17 1.197e-17 90.3763 900.24
DG1407 133.3993 61.1154 2.174e-17 1.685e-17 7.456e-18 138.5514 907.06
DG1408 133.314 61.4131 2.199e-17 1.699e-17 7.316e-18 151.2544 906.66
DG1409 133.2189 61.1379 1.961e-17 1.835e-17 6.87e-18 115.0985 900.24
DG1478 63.0713 54.5244 2.025e-17 1.577e-17 7.49e-18 83.0445 828.88
DG1505 99.4956 107.6944 6.501e-17 5.56e-17 2.088e-17 278.012 403.89
DG1506 99.4862 107.7169 9.648e-17 7.05e-17 3.141e-17 124.792 404.49
DG1507 99.6838 107.2505 8.881e-17 6.314e-17 3.201e-17 147.0101 405.29
DG1508 99.3653 107.9748 9.601e-17 9.204e-17 4.074e-17 144.835 406.35
DG1509 99.5456 107.3771 1.361e-16 1.011e-16 4.016e-17 121.8602 403.84
DG1510 99.3422 107.8204 9.17e-17 7.627e-17 3.395e-17 128.0719 403.79
DG1511 99.8135 107.6628 9.462e-17 8.519e-17 3.635e-17 167.2462 403.94
DG1512 92.7298 66.3561 2.456e-17 1.886e-17 9.192e-18 73.0084 958.49
DG1513 92.8735 66.1963 2.331e-17 1.883e-17 8.226e-18 73.5747 958.26
DG1514 92.7882 66.3373 2.108e-17 1.707e-17 7.908e-18 63.4073 957.9
DG1515 92.7176 66.1807 2.366e-17 2.106e-17 9.182e-18 82.8086 957.72
DG1545 83.2054 96.3066 4.564e-16 3.267e-16 1.141e-16 439.5164 294.95
DG1546 82.5192 96.4747 1.902e-16 1.619e-16 7.179e-17 187.7546 297.05
DG1547 84.6781 97.0065 1.544e-16 1.476e-16 6.269e-17 191.5316 286.37
DG1548 84.8209 97.4032 1.732e-16 1.674e-16 7.01e-17 195.1647 295.85
DG1549 81.2809 95.5944 1.834e-16 1.426e-16 5.661e-17 229.3098 291.9
DG1550 81.6678 95.1131 1.712e-16 1.4e-16 5.881e-17 239.4 294.74
DG1551 83.8124 97.1679 1.079e-16 9.199e-17 4.313e-17 258.0228 289.26
DG1552 85.3546 96.5619 1.697e-16 1.289e-16 6.111e-17 199.3885 292.78
DG1553 83.4794 95.1843 1.682e-16 1.451e-16 6.132e-17 224.4976 292.18
DG1554 82.9382 95.9253 1.153e-16 9.903e-17 4.459e-17 226.8489 294.62
DG1555 83.4638 97.7144 2.514e-16 1.833e-16 7.954e-17 212.3324 291.71
DG1556 84.0015 95.0806 1.525e-16 1.217e-16 5.583e-17 195.581 291.8
DG1557 84.5683 97.4157 1.08e-16 9.242e-17 3.758e-17 249.3344 293.51
DG1558 85.6787 97.2211 1.8e-16 1.281e-16 5.811e-17 192.4123 294.31
DG1559 81.3291 96.3827 1.211e-16 9.558e-17 3.633e-17 267.6196 290.16
DG1560 83.6604 97.9114 1.625e-16 1.282e-16 5.423e-17 166.729 294.78
DG1561 84.6482 94.7859 1.66e-16 1.451e-16 6.003e-17 202.8472 286.25
DG1562 82.0067 97.8239 1.786e-16 1.303e-16 5.861e-17 184.9142 287.61
DG1563 83.5691 94.6588 1.743e-16 1.365e-16 6.42e-17 271.3688 288.15
DG1564 83.5327 96.1733 1.048e-16 9.054e-17 3.923e-17 442.8149 288.78
DG1565 84.3996 96.2269 1.484e-16 1.095e-16 4.661e-17 334.6181 291.96
DG1566 83.08 97.1377 1.778e-16 1.628e-16 6.156e-17 223.7969 293.81
DG1567 81.8581 96.2459 1.67e-16 1.51e-16 6.406e-17 217.5046 290.74
DG1568 82.9852 97.1305 1.657e-16 1.266e-16 6.006e-17 198.0966 294.35
DG1569 80.6983 97.1011 2.17e-16 1.873e-16 7.614e-17 171.497 292.67
DG1570 84.9477 94.9705 1.682e-16 1.301e-16 5.853e-17 183.278 289.78
DG1571 84.5743 96.4171 1.726e-16 1.273e-16 6.062e-17 221.4842 292.88
DG1572 83.9994 95.1301 1.779e-16 1.465e-16 5.994e-17 194.439 292.11
DG1573 84.9544 97.0717 2.043e-16 1.428e-16 7.217e-17 200.8514 286.47
DG1574 84.2919 95.5677 1.916e-16 1.612e-16 6.894e-17 216.65 292.27
DG1622 54.5159 101.1266 1.975e-17 1.651e-17 6.93e-18 143.7039 901.25
DG1623 54.3172 101.2307 2.65e-17 2.089e-17 9.882e-18 83.0203 902.64
DG1624 54.3585 101.1142 2.438e-17 2.005e-17 9.129e-18 73.8224 901.03
DG1625 54.388 101.1878 2.517e-17 2.141e-17 8.499e-18 70.3393 901.65
DG1626 54.6678 101.0956 2.52e-17 2.04e-17 9.662e-18 62.1971 902.92
DG1627 54.386 100.9373 2.813e-17 2.254e-17 1.043e-17 76.2333 903.13
DG1716 130.2167 64.9349 1.858e-16 1.586e-16 5.136e-17 391.9927 445.35
DG1717 131.1074 64.8449 7.651e-17 6.355e-17 2.69e-17 149.7519 445.49
DG1718 130.1777 64.0761 7.177e-17 5.662e-17 2.509e-17 107.283 448.45
DG1719 130.0206 65.453 8.317e-17 6.891e-17 2.865e-17 143.5892 446.26
DG1720 130.9708 65.4493 7.304e-17 5.571e-17 2.642e-17 102.0815 449.47
DG1721 129.6007 65.5347 9.912e-17 7.966e-17 3.263e-17 115.3424 449.68
DG1722 130.6957 64.3253 7.809e-17 5.666e-17 3.007e-17 132.8026 449.86
DG1723 129.5182 64.862 8.013e-17 7.23e-17 3.377e-17 146.2408 451.93
DG1724 129.8284 65.4536 7.287e-17 6.002e-17 2.387e-17 125.3122 449.56
DG1725 129.7724 65.0675 7.361e-17 5.81e-17 2.242e-17 105.1652 448.1
DG1726 130.6199 64.4595 7.674e-17 6.191e-17 2.518e-17 123.3169 449.07
DG1727 129.4792 65.2959 7.342e-17 6.875e-17 2.831e-17 142.6621 449.21
DG1728 130.3948 65.4886 8.384e-17 6.704e-17 2.863e-17 123.4457 451.82
DG1729 130.6594 64.4006 4.686e-17 3.921e-17 1.898e-17 195.1829 451.12
DG1730 131.1313 65.0624 8.185e-17 6.187e-17 2.692e-17 157.0599 445.57
DG1731 130.6603 64.9017 6.581e-17 5.901e-17 2.553e-17 122.6862 449.19
DG1732 130.8493 64.7662 8.486e-17 6.875e-17 2.823e-17 134.1498 450.0
DG1810 80.6899 75.6425 7.789e-17 5.95e-17 2.294e-17 233.7655 816.9
DG1811 80.663 75.765 3.221e-17 2.568e-17 1.269e-17 88.9561 819.39
DG1812 80.5014 75.8409 2.031e-17 1.851e-17 7.666e-18 86.0743 818.96
DG1813 80.4343 75.8641 2.38e-17 1.871e-17 9.084e-18 142.0256 813.75
DG1814 80.8842 75.971 2.164e-17 1.72e-17 7.751e-18 121.8106 814.47
DG1815 80.8676 75.136 3.05e-17 2.233e-17 1.099e-17 72.7945 818.22
DG1816 80.5638 75.1344 3.254e-17 2.564e-17 1.24e-17 78.7161 817.07
DG1817 80.4552 76.1552 2.706e-17 2.371e-17 1.017e-17 63.2513 817.69
DG1818 80.6192 75.2575 2.797e-17 2.256e-17 9.261e-18 72.8915 816.71
DG1819 80.9436 75.6996 2.174e-17 1.693e-17 8.19e-18 153.7506 816.55
DG1820 80.7351 75.1823 3.965e-17 3.374e-17 1.404e-17 79.1384 819.95
DG1821 81.2352 75.7488 3.118e-17 2.499e-17 1.196e-17 99.2076 819.6
DG1822 80.8277 75.6084 2.88e-17 2.349e-17 9.578e-18 75.9781 816.4
DG1823 81.242 75.7346 3.363e-17 2.935e-17 1.116e-17 82.4432 818.81
DG1824 80.7236 75.3683 3.494e-17 2.589e-17 1.047e-17 89.9054 820.11
DG1825 80.4291 75.9378 3.251e-17 2.615e-17 1.152e-17 87.2307 818.03
DG1826 80.8766 75.915 2.03e-17 1.924e-17 8.54e-18 142.8666 819.3
DG1827 81.0655 75.9808 3.887e-17 3.569e-17 1.39e-17 82.2735 818.18
DG1919 61.1255 50.6504 1.145e-17 9.316e-18 4.07e-18 67.0812 1052.9
DG1920 117.2066 120.8345 5.494e-17 4.342e-17 1.948e-17 166.8926 502.93
DG1939 91.5863 115.2263 5.326e-16 4.74e-16 1.902e-16 1365.8284 183.09
DG1940 93.1871 114.7847 1.005e-15 7.83e-16 3.694e-16 543.5971 183.12
DG1941 92.3718 116.6246 9.19e-16 6.304e-16 2.979e-16 405.1239 185.24
DG1942 92.7248 116.5099 9.233e-16 6.743e-16 3.215e-16 412.7514 184.62
DG1943 92.7002 113.993 8.959e-16 7.152e-16 3.08e-16 460.5653 182.91
DG1944 91.3529 116.0273 9.706e-16 7.31e-16 3.045e-16 427.3707 184.42
DG1945 91.3659 115.8753 8.995e-16 8.065e-16 3.459e-16 482.0521 185.37
DG1946 91.6145 116.3207 9.167e-16 7.439e-16 3.284e-16 541.9812 183.22
DG1947 92.0553 117.2224 1.014e-15 7.371e-16 3.281e-16 610.935 185.37
DG1948 97.5831 46.3812 5.999e-16 5.104e-16 2.272e-16 502.9363 125.48
DG1949 98.0654 45.7916 3.976e-16 3.379e-16 1.391e-16 484.6061 126.76
DG1950 97.1431 46.4238 7.222e-16 5.695e-16 2.39e-16 406.2051 125.56
DG1951 97.8167 46.8958 7.177e-16 5.818e-16 2.509e-16 408.2672 126.35
DG1961 66.0443 58.5946 3.306e-16 2.491e-16 8.268e-17 541.066 407.48
DG1962 64.665 58.7971 1.124e-16 1.022e-16 4.207e-17 159.784 410.77
DG1963 66.1865 57.7716 1.121e-16 9.143e-17 4.233e-17 169.1549 409.56
DG1964 65.6828 59.3681 1.215e-16 1.061e-16 4.773e-17 182.3657 410.28
DG1965 65.1797 58.6674 1.252e-16 9.719e-17 4.806e-17 174.432 410.39
DG1966 65.6879 57.6759 1.196e-16 9.933e-17 4.717e-17 183.1606 408.21
DG1967 65.7132 57.8334 1.182e-16 9.508e-17 4.077e-17 226.4687 410.74
DG1968 66.0931 58.526 7.418e-17 6.241e-17 2.623e-17 410.2264 406.81
DG1969 66.4488 57.7843 1.191e-16 1.078e-16 4.423e-17 191.482 407.06
DG1970 66.2 59.2117 1.132e-16 8.459e-17 4.091e-17 166.8445 412.21
DG1971 67.161 58.8369 1.314e-16 1.084e-16 4.983e-17 180.5183 407.01
DG1972 65.4229 59.5134 1.22e-16 9.787e-17 3.765e-17 160.9641 411.8
DG1973 66.1538 59.132 1.192e-16 9.465e-17 4.097e-17 189.6762 412.25
DG1974 65.6005 59.473 1.23e-16 9.328e-17 3.758e-17 152.0845 409.43
DG1975 65.7938 58.3876 1.206e-16 8.33e-17 4.095e-17 153.0982 410.21
DG1976 66.2455 59.0817 8.186e-17 6.74e-17 3.001e-17 249.7508 408.35
DG1977 66.2356 58.6732 7.93e-17 6.804e-17 2.737e-17 255.3433 412.04
DG2009 60.6394 75.7979 8.889e-18 7.858e-18 3.416e-18 56.147 1291.18
DG2013 67.4536 105.4223 1.23e-16 9.826e-17 4.271e-17 257.2484 312.0
DG2059 59.7726 54.3453 3.99e-17 3.491e-17 1.489e-17 105.6352 617.56
DG2072 78.9879 132.8736 1.332e-16 1.05e-16 4.384e-17 337.9554 251.61
DG2073 78.8965 133.1452 1.809e-16 1.255e-16 6.069e-17 194.8307 251.11
DG2074 79.1639 132.3286 1.734e-16 1.326e-16 5.181e-17 198.4508 251.63
DG2075 78.9859 132.987 1.809e-16 1.527e-16 5.933e-17 259.6257 251.45
DG2076 78.4782 133.1544 1.362e-16 1.043e-16 4.602e-17 243.4844 251.5
DG2077 79.1264 133.1934 1.991e-16 1.578e-16 6.442e-17 215.2973 250.62
DG2079 55.6195 109.5024 1.509e-17 1.315e-17 5.805e-18 80.7915 945.34
DG2080 57.0087 119.3769 3.218e-17 2.227e-17 8.94e-18 95.3414 1408.71
DG2081 56.8117 119.4876 1.143e-17 1.085e-17 4.741e-18 50.8528 1404.79
DG2082 56.8268 119.2805 9.448e-18 9.104e-18 3.933e-18 43.3086 1405.27
DG2083 57.109 119.4135 1.149e-17 9.805e-18 4.334e-18 47.0407 1410.03
DG2084 57.1162 119.5047 1.271e-17 1.041e-17 4.492e-18 45.7948 1405.7
DG2085 57.0229 119.4109 1.086e-17 8.219e-18 3.999e-18 42.7371 1409.2
DG2086 56.9476 119.1734 1.12e-17 8.931e-18 3.975e-18 43.6399 1406.65
DG2087 56.9947 119.4364 1.138e-17 9.115e-18 4.409e-18 54.9691 1406.29
DG2088 56.9165 119.3569 7.302e-18 6.073e-18 2.883e-18 81.6541 1407.51
DG2089 57.1344 119.3989 1.21e-17 9.704e-18 4.638e-18 59.7972 1406.12
DG2090 57.0912 119.4504 1.186e-17 8.774e-18 3.814e-18 38.5298 1407.24
DG2091 56.7605 119.3326 1.04e-17 8.864e-18 4.052e-18 49.0108 1406.69
DG2092 56.9129 119.5283 1.19e-17 9.128e-18 4.499e-18 49.4648 1408.65
DG2093 56.7748 119.4126 1.029e-17 9.791e-18 4.454e-18 57.7984 1405.63
DG2110 113.8721 124.6932 1.293e-16 1.07e-16 4.918e-17 447.5831 323.62
DG2111 113.5095 125.0285 1.723e-16 1.39e-16 5.684e-17 163.5524 323.53
DG2112 114.0217 124.693 2.018e-16 1.624e-16 6.601e-17 228.2055 322.87
DG2113 114.2985 124.4211 1.849e-16 1.508e-16 6.291e-17 239.318 322.68
DG2114 113.7128 124.2801 1.934e-16 1.462e-16 6.926e-17 222.4312 323.1
DG2115 113.3636 124.9876 1.906e-16 1.554e-16 6.045e-17 194.0037 322.11
DG2116 113.7701 125.2185 1.892e-16 1.725e-16 7.198e-17 242.4744 324.82
DG2117 113.7824 124.839 1.744e-16 1.487e-16 5.824e-17 211.0625 323.94
DG2194 134.0417 58.5704 1.854e-16 1.358e-16 4.846e-17 413.8838 530.82
DG2195 134.5452 59.0266 5.067e-17 3.803e-17 1.801e-17 146.5702 533.4
DG2196 133.5802 58.3498 8.409e-17 6.367e-17 2.652e-17 142.2311 533.27
DG2197 132.3551 58.9605 9.121e-17 7.215e-17 3.17e-17 140.9053 533.59
DG2198 133.7324 59.3209 7.19e-17 5.83e-17 2.499e-17 117.3524 527.83
DG2199 132.432 58.4623 7.301e-17 5.544e-17 2.606e-17 131.1455 526.27
DG2200 133.1114 58.3196 6.527e-17 5.504e-17 2.271e-17 111.9646 534.67
DG2201 134.5308 57.6911 6.741e-17 5.479e-17 2.534e-17 138.3685 533.28
DG2202 134.0911 59.6624 4.796e-17 3.825e-17 1.781e-17 166.4897 523.12
DG2203 133.4771 58.2115 9.754e-17 7.744e-17 3.017e-17 130.7683 526.83
DG2204 134.1515 58.1771 5.37e-17 4.363e-17 2.105e-17 204.5576 526.32
DG2205 133.7295 57.5194 6.937e-17 5.929e-17 2.452e-17 122.6803 533.11
DG2206 132.8919 59.4332 7.438e-17 5.715e-17 2.61e-17 156.6239 523.72
DG2207 133.7209 59.0676 5.778e-17 5.172e-17 2.303e-17 114.7222 532.87
