Name Equat Polar BlueF GreenF RedF Size RadialVelocity
DG2505 31.6228 104.9179 1.389e-16 1.116e-16 4.695e-17 37.619 1255.73
DG2506 31.7651 104.8795 9.186e-17 7.295e-17 3.573e-17 34.3544 1257.19
DG2507 31.7291 104.9761 1.118e-16 9.824e-17 4.357e-17 37.0951 1259.64
DG2508 31.7739 104.9796 9.332e-17 8.222e-17 3.625e-17 38.0475 1256.92
DG2509 31.655 104.8764 1.036e-16 8.508e-17 4.1e-17 39.2658 1259.33
DG2593 36.4091 120.3091 7.885e-15 6.106e-15 2.651e-15 379.2234 127.04
DG2594 36.3605 120.6006 1.7220000000000002e-25 4.1019999999999996e-27 1.9990000000000002e-32 429.1016 126.98
DG2595 36.614 119.9843 8.766e-15 7.414e-15 3.132e-15 368.0435 128.44
DG2596 36.6072 120.4069 8.649e-15 7.162e-15 3.027e-15 448.7075 126.86
DG2655 317.6817 68.8549 1.127e-15 9.507e-16 4.101e-16 145.492 298.23
DG2656 317.9159 69.0692 5.887e-26 1.496e-27 6.428e-33 138.021 297.46
DG2740 350.9231 45.9859 5.956e-16 5.048e-16 2.189e-16 119.6111 412.17
DG2760 340.3461 58.6939 5.412e-15 4.526e-15 2.133e-15 648.5228 134.93
DG2761 340.6367 58.5081 7.306e-15 5.697e-15 2.445e-15 342.1154 134.27
DG2762 340.1878 59.2389 7.539e-15 5.813e-15 1.971e-15 328.654 134.89
DG2763 340.2105 57.8279 9.176e-15 6.996e-15 2.827e-15 406.6392 134.78
DG2764 339.2659 58.6908 1.423e-25 3.485e-27 1.689e-32 456.7109 134.57
DG2765 340.809 58.6226 4.829e-15 3.836e-15 1.904e-15 439.201 134.97
DG2856 1.3079 113.6117 1.496e-15 1.207e-15 5.066e-16 159.7465 270.53
DG2857 1.2592 113.7657 6.051e-26 1.554e-27 7.813e-33 157.375 271.93
DG2858 1.4848 113.884 1.585e-15 1.406e-15 5.516e-16 172.4589 271.4
DG2878 331.5159 110.4053 1.404e-15 1.161e-15 5.126e-16 414.4185 271.84
DG2879 330.9245 110.6245 1.475e-15 1.245e-15 4.974e-16 238.4206 271.83
DG2880 331.2542 110.7286 7.440000000000001e-26 2.076e-27 8.792999999999999e-33 224.6743 271.74
DG2881 331.3551 110.7236 2.195e-15 1.906e-15 7.948e-16 202.0457 271.51
DG2882 331.9269 110.4548 2.574e-15 1.824e-15 8.511e-16 205.7673 274.56
DG2883 330.96 110.1368 1.508e-15 1.217e-15 5.462e-16 253.0365 273.84
DG2884 331.5279 110.2484 2e-15 1.753e-15 7.197e-16 179.158 272.27
DG3059 325.3397 61.4168 1.059e-15 8.407e-16 2.862e-16 313.26 562.04
DG3060 325.4155 61.3151 2.988e-16 2.669e-16 1.131e-16 96.6793 558.27
DG3061 325.6635 61.91 5.621000000000001e-26 1.592e-27 7.527e-33 100.5816 561.22
DG3062 325.4659 61.4028 4.814e-16 4.272e-16 1.854e-16 77.0497 556.53
DG3063 325.1476 61.4373 3.91e-16 3.229e-16 1.428e-16 78.3526 555.41
DG3064 325.7471 61.5101 4.194e-16 3.416e-16 1.522e-16 80.9964 557.78
DG3065 325.686 60.8088 4.257e-16 3.434e-16 1.777e-16 85.5003 561.67
DG3066 325.5918 61.2645 4.105e-16 2.97e-16 1.496e-16 78.8646 561.02
DG3067 325.6392 61.8259 5.863000000000001e-26 1.5089999999999999e-27 7.485e-33 89.4883 555.47
DG3068 324.9069 61.4491 4.378e-16 3.511e-16 1.519e-16 89.9854 557.47
DG3069 325.4095 60.9845 4.633e-16 3.454e-16 1.582e-16 113.7701 558.54
DG3070 325.6341 60.7902 4.48e-16 3.382e-16 1.511e-16 68.5224 561.22
DG3071 325.0226 61.7376 4.434e-16 3.697e-16 1.65e-16 105.5787 561.48
DG3072 325.81 61.5772 2.79e-16 2.422e-16 1.152e-16 130.3162 557.77
DG3073 324.9394 61.0913 4.327e-16 3.551e-16 1.589e-16 79.3293 557.96
DG3074 325.6113 61.648 3.531e-16 2.791e-16 1.21e-16 149.2126 561.25
DG3075 325.6844 61.3312 4.027e-16 3.151e-16 1.384e-16 80.8635 558.38
DG3076 325.5277 61.1044 5.1530000000000006e-26 1.463e-27 7.527999999999999e-33 90.2673 554.85
DG3077 325.4953 61.6334 5.747000000000001e-26 1.617e-27 6.299e-33 105.5159 560.67
DG3078 7.2313 78.9052 1.512e-16 1.298e-16 5.783e-17 87.9781 860.21
DG3079 7.1737 78.951 1.99e-16 1.701e-16 8.476e-17 65.5495 859.58
DG3080 7.2189 79.036 9.781e-26 2.694e-27 1.2e-32 64.3522 859.66
DG3081 7.1569 78.9289 9.742000000000001e-26 2.606e-27 1.233e-32 57.1908 860.12
DG3082 7.2981 78.979 1.006e-25 2.682e-27 1.2960000000000001e-32 54.2932 860.06
DG3083 7.1416 78.859 1.44e-16 1.093e-16 5.464e-17 57.0778 858.13
DG3097 41.357 112.8912 6.032000000000001e-26 1.607e-27 7.242e-33 84.0888 611.68
DG3098 41.2706 112.8652 5.622e-26 1.429e-27 7.368e-33 82.6867 611.51
DG3099 41.3325 112.8575 3.609e-16 3.062e-16 1.353e-16 78.8194 611.71
DG3158 343.3731 67.3701 2.27e-14 1.589e-14 5.13e-15 484.7365 132.86
DG3159 344.6882 68.5608 1.772e-25 4.437e-27 1.9910000000000002e-32 381.901 130.27
DG3160 343.3726 66.1025 7.724e-15 6.181e-15 2.987e-15 402.2277 132.55
DG3161 343.4093 68.7035 1.547e-25 4.461e-27 2.245e-32 475.2669 130.72
DG3162 343.2126 68.2405 5.872e-15 4.673e-15 2.135e-15 481.5769 133.24
DG3163 343.3339 66.0189 1.7370000000000001e-25 4.351e-27 1.931e-32 504.7458 130.48
DG3164 344.0223 66.6672 1.068e-14 8.358e-15 3.498e-15 496.5262 132.56
DG3165 343.8437 66.1537 1.636e-25 4.496e-27 1.967e-32 476.4807 132.81
DG3166 341.1141 66.8932 8.887e-15 7.046e-15 2.942e-15 422.6917 130.78
DG3167 341.9148 66.8014 1.672e-25 4.419e-27 2.0420000000000002e-32 438.7432 130.03
DG3168 344.6393 68.1649 9.057e-15 8.189e-15 3.597e-15 400.0766 131.9
DG3169 344.2183 68.5547 8.919e-15 7.139e-15 3.458e-15 362.6173 132.55
DG3170 343.5887 68.4982 7.227e-15 5.14e-15 2.433e-15 675.7736 129.55
DG3171 343.2579 65.3754 9.652e-15 8.046e-15 3.514e-15 425.6911 127.33
DG3172 320.0737 124.9423 2.251e-16 1.873e-16 7.193e-17 46.0982 923.04
DG3173 319.9788 124.9246 1.261e-25 3.603e-27 1.719e-32 60.8504 922.47
DG3174 320.0907 124.8693 1.764e-16 1.393e-16 6.137e-17 58.4446 921.99
DG3175 319.9912 125.0073 1.306e-16 1.282e-16 5.579e-17 45.9075 922.14
DG3255 318.5818 107.3824 4.837e-16 3.891e-16 1.337e-16 136.4557 985.01
DG3256 318.7863 107.6527 1.672e-16 1.384e-16 5.887e-17 53.4716 980.62
DG3257 318.634 107.2209 1.0800000000000002e-25 2.8e-27 1.562e-32 52.5055 983.67
DG3258 318.3068 107.2802 1.128e-25 3.01e-27 1.496e-32 47.4485 980.54
DG3259 318.8459 107.2219 1.794e-16 1.467e-16 6.481e-17 46.3711 982.0
DG3260 318.8913 107.3672 1.697e-16 1.334e-16 5.995e-17 49.4242 982.14
DG3261 318.4854 107.3491 1.42e-16 1.339e-16 6.771e-17 55.6656 981.0
DG3262 318.7907 107.6249 1.791e-16 1.359e-16 6.067e-17 50.2719 980.38
DG3263 318.8007 107.3465 1.634e-16 1.37e-16 6.11e-17 43.9195 980.13
DG3264 318.6205 107.6409 2.505e-16 1.947e-16 8.045e-17 47.0652 982.74
DG3265 318.3181 107.1846 1.893e-16 1.524e-16 6.605e-17 60.6423 985.81
DG3266 318.9414 107.3998 1.892e-16 1.494e-16 7.484e-17 57.0095 984.44
DG3267 318.7507 107.584 1.593e-16 1.386e-16 6.264e-17 50.1478 986.11
DG3268 318.2824 107.3098 2.403e-16 1.924e-16 7.913e-17 49.109 983.9
DG3269 318.8185 107.6228 1.725e-16 1.426e-16 6.137e-17 53.0326 982.58
DG3270 318.6796 107.4527 1.096e-25 3.265e-27 1.3660000000000001e-32 66.3776 982.46
DG3278 13.2437 109.9143 2.45e-16 2.137e-16 8.626e-17 118.6774 590.27
DG3279 13.203 109.8562 3.589e-16 2.915e-16 1.33e-16 71.8761 590.88
DG3280 13.1914 109.7639 3.855e-16 3.171e-16 1.384e-16 87.8699 591.32
DG3281 13.434 109.8637 3.912e-16 3.157e-16 1.496e-16 87.063 591.07
DG3282 13.1126 109.9073 6.194e-26 1.714e-27 6.863e-33 80.426 591.1
DG3315 358.7141 80.2617 1.677e-15 1.404e-15 6.275e-16 175.441 270.52
DG3316 358.4142 80.4537 7.188e-26 1.645e-27 7.945e-33 206.5326 269.71
DG3317 358.5752 80.1498 1.565e-15 1.276e-15 6.19e-16 188.3587 269.49
DG3325 26.78 120.3152 6.545e-15 4.458e-15 1.637e-15 547.7138 223.65
DG3326 26.88 119.4493 7.834e-26 2.087e-27 9.219e-33 219.3972 224.02
DG3327 26.3965 120.8006 7.385000000000001e-26 1.95e-27 9.341999999999999e-33 223.5661 223.47
DG3328 26.9114 121.1884 2.286e-15 1.934e-15 8.283e-16 220.5822 224.68
DG3329 27.4248 120.7404 3.804e-15 2.688e-15 9.55e-16 203.1596 224.54
DG3330 26.3317 121.1646 7.328e-26 1.955e-27 9.215e-33 217.7235 224.24
DG3331 28.0782 120.4017 8.100000000000001e-26 1.9719999999999998e-27 9.512e-33 274.8436 223.52
DG3332 26.7684 120.9542 2.15e-15 1.818e-15 7.98e-16 202.7992 225.71
DG3333 26.5081 120.847 2.808e-15 2.113e-15 9.329e-16 242.7421 225.34
DG3334 27.3895 120.9598 2.257e-15 1.899e-15 8.471e-16 206.3282 222.38
DG3335 27.4433 120.0866 7.119e-26 1.816e-27 9.056e-33 218.5345 221.68
DG3340 316.1834 57.32 5.893e-16 5.1e-16 1.993e-16 136.3446 399.32
DG3400 340.6194 104.4096 8.522e-17 7.818e-17 3.511e-17 49.4129 1102.86
DG3415 13.7613 122.3243 1.407e-15 1.115e-15 3.642e-16 373.0946 516.87
DG3416 13.8369 122.1482 5.068e-16 3.813e-16 1.701e-16 82.9204 512.98
DG3417 13.5909 122.3423 5.551e-16 4.624e-16 2.163e-16 85.64 514.91
DG3418 13.4379 122.6248 5.316e-16 4.515e-16 1.992e-16 102.0544 512.99
DG3419 13.4672 122.5037 5.923e-16 5.131e-16 2.147e-16 93.2982 513.63
DG3420 13.5087 122.257 5.773e-26 1.314e-27 6.178e-33 90.0651 513.39
DG3421 14.0534 122.6767 4.141e-16 3.489e-16 1.314e-16 106.8362 513.57
DG3422 13.8625 122.3188 3.823e-16 2.949e-16 1.394e-16 113.5332 514.07
DG3423 13.9335 122.3396 5.184e-16 4.139e-16 1.804e-16 78.2755 513.76
DG3424 13.9714 122.428 6.009e-16 4.708e-16 2.046e-16 98.8346 516.13
DG3506 347.5639 128.1173 3.697e-15 2.695e-15 1.201e-15 247.6932 184.91
DG3507 348.1258 128.3467 3.976e-15 3.092e-15 1.315e-15 265.7823 185.87
DG3508 347.0753 127.9735 3.5e-15 2.748e-15 1.186e-15 253.5577 186.03
DG3509 347.3626 128.686 3.749e-15 2.636e-15 1.234e-15 203.723 185.11
DG3535 348.9421 120.7103 2.199e-15 1.628e-15 5.032e-16 499.8752 446.42
DG3536 349.4166 120.3093 7.242e-16 6.495e-16 2.97e-16 113.0524 446.75
DG3537 348.6253 120.6465 7.667e-16 6.066e-16 2.497e-16 97.3163 442.95
DG3538 348.8258 120.3074 5.427e-26 1.353e-27 6.783e-33 126.2119 444.22
DG3539 348.8665 120.5464 5.196e-16 4.033e-16 1.863e-16 221.376 445.39
DG3540 349.1783 121.0399 8.955e-16 7.207e-16 3.079e-16 121.7357 444.49
DG3541 349.2312 121.0678 5.493000000000001e-26 1.316e-27 6.81e-33 126.5553 444.94
DG3542 349.5669 120.4804 8.548e-16 7.734e-16 3.062e-16 130.7801 444.23
DG3543 349.4759 120.8756 5.539e-26 1.36e-27 6.557999999999999e-33 127.6059 444.76
DG3544 348.7138 121.0696 5.634000000000001e-26 1.385e-27 6.136e-33 154.1404 444.0
DG3545 348.4506 121.1681 8.088e-16 8.007e-16 3.092e-16 127.8855 446.9
DG3546 349.365 120.7383 5.692e-16 4.245e-16 1.965e-16 139.1868 443.75
DG3547 349.3866 120.7739 6.196e-16 4.865e-16 2.245e-16 199.3724 442.42
DG3548 348.9329 120.0028 9.023e-16 7.295e-16 3.089e-16 129.3946 446.32
DG3617 9.1311 65.8922 1.314e-15 1.08e-15 4.242e-16 171.0388 281.02
DG3645 1.0641 72.1921 1.078e-15 8.593e-16 2.697e-16 284.7729 519.43
DG3646 1.2742 71.8171 3.59e-16 3.398e-16 1.368e-16 80.3477 518.94
DG3647 1.2177 72.4387 4.554e-16 3.732e-16 1.638e-16 84.7274 516.12
DG3648 0.673 72.0753 5.713e-26 1.684e-27 7.514e-33 102.718 517.33
DG3649 1.1615 72.5798 6.112000000000001e-26 1.609e-27 6.838e-33 105.1688 516.14
DG3650 1.3622 72.2794 5.733e-26 1.558e-27 7.009e-33 104.3746 515.59
DG3651 0.9342 72.0053 2.857e-16 2.235e-16 1.071e-16 85.1903 516.59
DG3652 1.0652 72.0469 4.05e-16 3.228e-16 1.353e-16 58.5543 516.21
DG3653 0.8647 72.226 4.367e-16 3.59e-16 1.668e-16 92.2076 517.9
DG3654 0.7541 72.1986 5.609000000000001e-26 1.571e-27 6.954e-33 99.2147 518.6
DG3655 0.7466 72.4183 3.849e-16 3.331e-16 1.426e-16 83.5997 515.47
DG3656 0.9704 72.2756 3.966e-16 2.821e-16 1.259e-16 84.9033 515.71
DG3657 1.0473 72.3917 3.691e-16 3.262e-16 1.279e-16 86.035 517.14
DG3659 337.31 129.9762 2.589e-16 1.957e-16 8.578e-17 50.7962 941.8
DG3660 337.1957 129.9988 1.57e-16 1.382e-16 5.678e-17 51.453 943.1
DG3661 337.2321 130.0175 2.524e-16 1.996e-16 8.688e-17 54.6544 942.22
DG3662 10.4437 110.5695 7.17e-16 5.862e-16 2.422e-16 106.0488 430.64
DG3663 10.509 110.3278 1.079e-15 7.982e-16 3.276e-16 107.495 431.31
DG3664 10.4373 110.4528 7.336e-16 5.806e-16 2.35e-16 100.927 430.85
DG3665 10.233 110.4324 5.574000000000001e-26 1.439e-27 6.305e-33 137.6598 431.33
DG3764 21.1636 76.5766 1.074e-14 8.537e-15 3.274e-15 637.44 120.12
DG3767 18.4219 47.1339 8.742e-15 7.031e-15 3.322e-15 574.9451 137.63
DG3924 12.559 129.1322 6.412e-26 1.463e-27 7.483999999999999e-33 95.3849 623.25
DG3925 12.2443 129.2911 6.37e-26 1.588e-27 7.394999999999999e-33 74.7001 622.86
DG3926 12.3101 129.2074 5.068e-16 3.672e-16 1.616e-16 79.1899 624.29
DG3927 12.3999 129.3193 6.077000000000001e-26 1.723e-27 7.4e-33 97.6205 624.17
DG3928 10.4839 78.6323 2.067e-15 1.845e-15 8.797e-16 336.8411 185.79
DG3929 10.3811 78.9392 2.878e-15 2.472e-15 1.14e-15 244.0759 185.3
DG3930 11.0481 78.4822 2.764e-15 2.322e-15 1.179e-15 242.826 183.8
DG3931 10.7145 79.1064 3.192e-15 2.32e-15 1.063e-15 231.6251 183.43
DG3932 11.0055 78.7149 2.773e-15 2.413e-15 1.069e-15 216.3286 185.2
DG4061 44.5901 105.8702 4.255e-15 3.574e-15 1.446e-15 278.6195 170.19
DG4066 44.1986 107.7112 1.101e-25 2.748e-27 1.417e-32 290.5599 174.39
DG4070 44.3948 105.1351 5.183e-15 4.286e-15 1.973e-15 351.1629 174.05
DG4071 43.6169 105.8353 7.287e-15 5.393e-15 2.202e-15 290.1978 169.95
DG4072 43.5777 104.6564 4.129e-15 3.399e-15 1.584e-15 266.5728 169.83
DG4075 43.6375 105.2584 3.128e-15 2.516e-15 1.118e-15 341.1715 169.16
DG4081 40.9671 81.462 9.868e-17 7.638e-17 3.356e-17 67.5012 1029.33
DG4082 40.9439 81.5809 1.4e-16 1.219e-16 5.276e-17 43.6617 1028.26
DG4083 41.0097 81.5107 1.306e-16 1.073e-16 4.989e-17 44.6022 1026.82
DG4084 40.8808 81.4763 1.262e-25 3.7299999999999996e-27 1.856e-32 47.9017 1028.01
DG4085 40.8958 81.4696 2.142e-16 1.535e-16 7.53e-17 40.9437 1029.05
DG4101 2.3948 114.0261 2.814e-16 2.291e-16 1.118e-16 128.883 599.08
DG4102 2.2626 113.8166 3.282e-16 2.811e-16 1.248e-16 75.1847 600.38
DG4103 2.3448 114.1655 3.763e-16 2.785e-16 1.263e-16 67.0167 600.19
DG4104 2.3221 113.8967 2.446e-16 2.094e-16 9.522e-17 85.589 598.4
DG4105 2.2563 113.8097 3.628e-16 2.885e-16 1.296e-16 70.9221 600.7
DG4106 2.2471 113.9173 6.101e-26 1.559e-27 7.088e-33 78.1771 599.95
DG4107 39.6894 83.6721 3.532e-16 2.805e-16 8.655e-17 116.4884 1123.87
DG4108 39.4986 83.7854 1.7320000000000001e-25 4.842e-27 2.378e-32 53.2592 1126.57
DG4109 39.7499 83.5329 1.192e-16 1.041e-16 5.161e-17 46.4382 1120.38
DG4110 39.7745 83.396 1.114e-16 9.478e-17 4.701e-17 35.3173 1122.18
DG4111 39.8306 83.6781 1.874e-16 1.429e-16 6.052e-17 45.779 1121.84
DG4112 39.3498 83.5684 1.9680000000000002e-25 4.923e-27 2.4230000000000002e-32 44.0838 1121.58
DG4113 39.8949 83.7392 1.391e-16 1.234e-16 5.237e-17 41.7119 1123.94
DG4114 39.8568 83.8634 1.29e-16 1.116e-16 5.159e-17 48.2254 1121.52
DG4115 39.5827 83.5777 1.187e-16 1.077e-16 4.91e-17 42.9 1125.84
DG4116 39.5823 83.515 1.111e-16 9.312e-17 4.229e-17 41.6891 1125.09
DG4117 39.8718 83.5594 1.268e-16 1.141e-16 4.838e-17 51.6222 1120.51
DG4118 39.82 83.3817 2.037e-25 4.964e-27 2.4500000000000002e-32 47.2162 1120.3
DG4119 39.9375 83.6066 1.768e-16 1.454e-16 5.88e-17 42.7504 1122.1
DG4120 39.8334 83.8663 1.755e-25 5.106e-27 2.682e-32 53.2102 1120.5
DG4121 39.476 83.656 1.245e-16 1.133e-16 4.315e-17 44.2266 1126.68
DG4122 39.9137 83.8055 1.8160000000000001e-25 4.809e-27 2.286e-32 43.7721 1124.79
DG4184 30.1728 115.8207 2.136e-15 1.743e-15 7.28e-16 180.6227 247.03
DG4185 30.6279 115.6658 2.019e-15 1.666e-15 7.575e-16 187.8116 247.22
DG4186 30.3585 116.0055 7.105e-26 2.053e-27 8.307999999999999e-33 250.3308 247.29
DG4221 359.0332 56.4095 3.304e-16 2.217e-16 8.354e-17 83.5202 1300.98
DG4222 358.8136 56.267 1.039e-16 9.907e-17 4.076e-17 40.8902 1300.84
DG4223 358.8321 56.4858 9.683e-17 7.938e-17 3.211e-17 36.296 1300.9
DG4224 359.0192 56.2658 1.461e-16 1.222e-16 5.095e-17 35.3757 1298.31
DG4225 358.9586 56.4379 1.026e-16 8.143e-17 3.832e-17 35.1715 1301.09
DG4226 359.2524 56.3904 1.061e-16 8.958e-17 4.173e-17 36.3833 1295.58
DG4227 359.0805 56.1741 2.756e-25 7.285e-27 3.774e-32 51.3902 1297.32
DG4228 359.0057 56.3319 7.542e-17 5.726e-17 2.984e-17 49.4628 1300.99
DG4229 358.9001 56.4023 1.043e-16 7.492e-17 3.574e-17 28.436 1301.11
DG4230 359.1626 56.2078 9.218e-17 8.158e-17 3.746e-17 35.0742 1299.84
DG4231 358.8638 56.3927 1.063e-16 8.381e-17 3.691e-17 46.6489 1297.72
DG4232 359.0088 56.601 2.754e-25 7.198e-27 3.856e-32 43.0828 1295.48
DG4233 359.2075 56.5817 3.062e-25 7.043e-27 3.8500000000000004e-32 41.3814 1300.82
DG4234 358.9567 56.5041 1.017e-16 8.593e-17 4.49e-17 37.4493 1299.99
DG4235 358.8297 56.5433 9.528e-17 7.551e-17 3.721e-17 35.1313 1299.91
DG4267 317.0905 66.5905 8.669e-15 6.534e-15 3.258e-15 1389.5282 62.74
DG4268 316.3125 67.2941 2.42e-25 6.112e-27 2.966e-32 560.5754 60.5
DG4269 315.7851 67.9118 1.478e-14 1.111e-14 5.471e-15 517.5629 60.0
DG4270 316.7449 66.6902 2.557e-25 5.7799999999999996e-27 3.105e-32 554.9543 60.53
DG4271 316.2085 68.0777 1.501e-14 1.22e-14 5.289e-15 462.639 63.35
DG4272 315.5295 66.4457 1.618e-14 1.367e-14 6.578e-15 560.5937 62.82
DG4273 317.1717 65.5135 1.563e-14 1.203e-14 4.901e-15 476.4622 59.71
DG4274 318.0997 65.6392 2.449e-25 6.475e-27 3.04e-32 712.6962 62.19
DG4275 315.6665 67.4401 1.636e-14 1.214e-14 5.547e-15 571.2476 62.96
DG4276 330.9357 61.2422 9.127e-17 7.551e-17 3.505e-17 55.1274 1058.33
DG4305 340.3437 69.3322 1.033e-15 8.674e-16 2.668e-16 165.661 587.53
DG4306 340.2997 69.6247 3.157e-16 2.501e-16 1.104e-16 160.8675 589.22
DG4307 339.6659 69.3495 3.781e-16 2.833e-16 1.335e-16 71.0108 583.04
DG4308 340.6395 69.6066 2.914e-16 2.203e-16 9.789e-17 114.1997 589.06
DG4309 339.9438 69.2482 2.693e-16 2.112e-16 9.959e-17 115.7334 585.36
DG4310 340.4283 69.7624 5.709000000000001e-26 1.493e-27 7.013e-33 100.692 583.69
DG4311 340.0699 69.9031 5.712000000000001e-26 1.525e-27 7.39e-33 113.0548 589.25
DG4312 339.9654 68.9731 6.074000000000001e-26 1.595e-27 7.491e-33 78.9665 584.93
DG4313 340.8299 69.2227 6.292e-26 1.708e-27 7.350999999999999e-33 88.3386 589.91
DG4314 340.0494 68.9235 4.027e-16 3.657e-16 1.646e-16 83.3191 585.26
DG4315 340.59 69.5041 5.332e-16 4.587e-16 1.673e-16 93.4877 586.84
DG4316 340.5905 69.2222 5.481e-16 4.542e-16 1.823e-16 93.273 590.35
DG4317 340.9046 69.056 5.844e-26 1.617e-27 6.964e-33 77.9557 584.84
DG4318 340.7171 68.9522 5.516000000000001e-26 1.678e-27 7.177999999999999e-33 90.2106 589.16
DG4319 340.4409 69.2621 2.681e-16 2.246e-16 9.898e-17 99.9709 588.46
DG4320 340.3287 69.1109 5.698e-26 1.529e-27 7.315e-33 102.7976 583.13
DG4321 340.695 69.3388 4.171e-16 3.685e-16 1.537e-16 89.6596 590.34
DG4322 339.9671 69.2439 4.084e-16 3.685e-16 1.592e-16 87.6698 583.23
DG4380 26.6659 100.4139 3.968e-15 3.354e-15 1.005e-15 489.4731 231.27
DG4381 26.8082 99.4612 1.634e-15 1.363e-15 5.558e-16 199.3595 232.69
DG4382 26.3262 100.9393 1.407e-15 1.224e-15 5.102e-16 167.6451 230.63
DG4383 27.1723 100.0685 1.536e-15 1.265e-15 4.986e-16 146.5097 230.28
DG4384 27.5795 101.2346 6.923e-26 1.799e-27 7.489e-33 160.6193 232.19
DG4385 25.8584 99.5786 5.97e-26 1.653e-27 7.244e-33 194.6484 236.75
DG4386 26.9869 100.2828 1.85e-15 1.277e-15 6.06e-16 209.2789 231.86
DG4387 26.7922 101.2197 1.668e-15 1.398e-15 6.061e-16 184.3176 235.32
DG4388 26.9556 99.7808 2.187e-15 1.629e-15 6.87e-16 149.1771 234.45
DG4389 26.6563 101.1646 1.719e-15 1.263e-15 5.617e-16 152.3025 233.95
DG4390 27.4251 99.6579 1.577e-15 1.343e-15 5.603e-16 189.1801 233.09
DG4391 26.8778 101.1109 1.573e-15 1.282e-15 6.204e-16 197.0486 232.83
DG4392 26.1292 100.7096 1.524e-15 1.266e-15 5.51e-16 145.66 233.34
DG4393 25.6051 100.1956 1.601e-15 1.441e-15 5.577e-16 204.233 234.02
DG4394 26.6012 99.5559 1.473e-15 1.483e-15 6.405e-16 188.8622 232.98
DG4395 26.2415 99.4131 5.987e-26 1.797e-27 7.383999999999999e-33 179.5219 231.17
DG4396 26.7008 99.654 6.239e-26 1.615e-27 7.688e-33 178.9339 232.71
DG4398 331.604 71.9934 1.219e-16 1.161e-16 5.051e-17 55.6003 901.06
DG4399 29.6951 51.6886 4.307e-15 3.239e-15 1.082e-15 342.3895 287.42
DG4400 30.4936 51.1153 7.459e-26 1.741e-27 7.423e-33 197.5596 286.33
DG4401 29.7068 51.7992 1.116e-15 9.087e-16 4.286e-16 178.5211 284.26
DG4402 30.1043 50.986 1.638e-15 1.321e-15 6.128e-16 164.8685 287.59
DG4403 29.5622 51.6766 6.017e-26 1.632e-27 7.742999999999999e-33 222.4145 285.47
DG4404 30.403 51.5865 1.598e-15 1.137e-15 5.321e-16 172.4358 287.55
DG4405 29.8091 50.7086 6.467000000000001e-26 1.527e-27 8.111e-33 207.7732 284.99
DG4406 30.4365 51.7487 1.819e-15 1.4e-15 6.446e-16 146.3825 286.66
DG4407 28.9002 51.7478 1.841e-15 1.498e-15 6.454e-16 210.7114 287.27
DG4408 29.1584 51.0866 1.65e-15 1.391e-15 6.567e-16 193.1309 285.49
DG4409 29.579 52.1538 1.831e-15 1.378e-15 6.48e-16 216.3875 285.0
DG4410 29.5502 50.9735 1.782e-15 1.475e-15 6.995e-16 162.6487 283.63
DG4411 29.0873 51.7935 1.626e-15 1.252e-15 5.566e-16 154.9843 284.37
DG4413 44.4472 118.6189 3.103e-16 2.485e-16 9.758e-17 118.9868 1163.44
DG4414 44.5163 118.7708 1.14e-16 8.839e-17 3.978e-17 40.9021 1164.01
DG4415 44.308 118.6736 1.201e-16 1.089e-16 4.837e-17 40.9752 1162.01
DG4416 44.6147 118.6491 1.102e-16 9.048e-17 4.088e-17 36.5442 1165.99
DG4417 44.5573 118.4653 1.225e-16 1.127e-16 4.776e-17 38.5583 1164.16
DG4418 44.3976 118.6663 8.411e-17 6.939e-17 3.491e-17 96.6531 1163.48
DG4419 44.5393 118.588 1.649e-16 1.363e-16 6.17e-17 39.0699 1163.38
DG4420 44.4456 118.767 1.845e-25 5.259e-27 2.764e-32 41.6684 1162.55
DG4421 44.226 118.7585 1.167e-16 8.867e-17 4.414e-17 33.1604 1163.45
DG4422 44.3027 118.8037 1.274e-16 1.057e-16 4.884e-17 42.8256 1167.63
DG4423 44.1878 118.562 2.1620000000000003e-25 5.2979999999999996e-27 2.7700000000000004e-32 57.1984 1162.48
DG4424 44.4063 118.4779 1.317e-16 1.063e-16 4.632e-17 46.3923 1161.96
DG4425 44.5844 118.424 1.379e-16 1.003e-16 5.059e-17 51.9136 1164.34
DG4426 44.1895 118.4458 2.1740000000000003e-25 5.405e-27 2.397e-32 46.645 1162.03
DG4427 44.604 118.4692 1.081e-16 8.723e-17 4.363e-17 41.9507 1163.31
DG4433 39.6161 53.6068 1.259e-15 9.108e-16 3.132e-16 278.023 567.84
DG4434 39.4664 53.8615 3.251e-16 2.331e-16 1.201e-16 103.8223 570.84
DG4435 39.9947 53.6582 4.81e-16 3.829e-16 1.905e-16 93.9001 571.04
DG4436 39.6244 53.8431 4.502e-16 3.555e-16 1.396e-16 80.2162 570.89
DG4437 39.3712 53.5186 5.717000000000001e-26 1.508e-27 7.04e-33 101.4875 570.49
DG4438 39.8102 53.3165 4.68e-16 3.668e-16 1.623e-16 84.2991 570.63
DG4439 39.9569 53.5257 4.146e-16 3.49e-16 1.499e-16 66.7359 568.79
DG4440 39.8334 53.3864 4.906e-16 4.032e-16 1.787e-16 99.3615 568.27
DG4441 39.5656 53.7984 3.943e-16 3.515e-16 1.625e-16 85.0735 569.17
